Positive offset of 08-1426 (time: 4:06, m?: false) (scrape: 166, official: 174): 8
Positive offset of 08-1590 (time: 5:33, m?: false) (scrape: 152, official: 160): 8
Positive offset of 08-0390 (time: 5:44, m?: false) (scrape: 181, official: 189): 8
Positive offset of 08-0393 (time: 5:50, m?: false) (scrape: 160, official: 168): 8
Positive offset of 08-1146 (time: 2:47, m?: false) (scrape: 115, official: 123): 8
Positive offset of 08-0391 (time: 5:56, m?: false) (scrape: 180, official: 188): 8
Positive offset of 08-0394 (time: 5:59, m?: false) (scrape: 169, official: 182): 13
Positive offset of 08-0306 (time: 5:59, m?: false) (scrape: 157, official: 165): 8
Positive offset of 08-2055 (time: 2:46, m?: false) (scrape: 92, official: 100): 8
Positive offset of 08-0392 (time: 5:56, m?: false) (scrape: 192, official: 200): 8
Positive offset of 08-0889 (time: 5:13, m?: false) (scrape: 163, official: 194): 31
Positive offset of 08-2244 (time: 5:59, m?: false) (scrape: 94, official: 146): 52
Positive offset of 08-2243 (time: 6:02, m?: true) (scrape: 147, official: 171): 24
Positive offset of 08-2693 (time: 6:02, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-0389 (time: 5:53, m?: false) (scrape: 181, official: 189): 8
Positive offset of 08-1288 (time: 6:00, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-1226 (time: 3:49, m?: false) (scrape: 117, official: 125): 8
Positive offset of 08-1701 (time: 4:43, m?: false) (scrape: 136, official: 144): 8
Positive offset of 08-1258 (time: 3:21, m?: false) (scrape: 116, official: 124): 8
Positive offset of 08-0435 (time: 4:56, m?: true) (scrape: 186, official: 194): 8
Positive offset of 08-3047 (time: 6:00, m?: false) (scrape: 136, official: 144): 8
Positive offset of 08-3178 (time: 5:45, m?: false) (scrape: 182, official: 190): 8
Negative offset of 08-2103 (time: 6:02, m?: false) (scrape: 151, official: 143): -8
Positive offset of 08-3081 (time: 5:46, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-0437 (time: 5:50, m?: false) (scrape: 174, official: 182): 8
Positive offset of 08-2321 (time: 2:22, m?: false) (scrape: 110, official: 118): 8
Positive offset of 08-0603 (time: 5:58, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-2322 (time: 2:31, m?: false) (scrape: 59, official: 67): 8
Positive offset of 08-0605 (time: 5:51, m?: false) (scrape: 135, official: 148): 13
Positive offset of 08-1861 (time: 5:46, m?: false) (scrape: 82, official: 95): 13
Positive offset of 08-2320 (time: 2:41, m?: false) (scrape: 34, official: 42): 8
Positive offset of 08-2050 (time: 1:38, m?: false) (scrape: 125, official: 133): 8
Positive offset of 08-2075 (time: 1:38, m?: false) (scrape: 122, official: 130): 8
Positive offset of 08-0604 (time: 5:56, m?: false) (scrape: 192, official: 200): 8
Positive offset of 08-2578 (time: 5:54, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-2449 (time: 5:27, m?: false) (scrape: 157, official: 165): 8
Positive offset of 08-1007 (time: 5:37, m?: false) (scrape: 165, official: 173): 8
Positive offset of 08-2445 (time: 3:53, m?: false) (scrape: 83, official: 91): 8
Positive offset of 08-1628 (time: 49:14, m?: false) (scrape: 86, official: 94): 8
Positive offset of 08-1578 (time: 4:38, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-3429 (time: 3:41, m?: false) (scrape: 150, official: 158): 8
Positive offset of 08-2447 (time: 5:12, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-1071 (time: 5:56, m?: false) (scrape: 192, official: 200): 8
Positive offset of 08-2626 (time: 6:02, m?: false) (scrape: 168, official: 176): 8
Positive offset of 08-2611 (time: 5:07, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-2581 (time: 5:17, m?: false) (scrape: 148, official: 156): 8
Positive offset of 08-2608 (time: 5:03, m?: false) (scrape: 155, official: 163): 8
Positive offset of 08-2609 (time: 5:03, m?: false) (scrape: 177, official: 185): 8
Positive offset of 08-0897 (time: 4:24, m?: false) (scrape: 153, official: 161): 8
Positive offset of 08-2627 (time: 5:56, m?: true) (scrape: 178, official: 186): 8
Positive offset of 08-2213 (time: 5:50, m?: false) (scrape: 147, official: 155): 8
Positive offset of 08-1634 (time: 2:49, m?: false) (scrape: 108, official: 116): 8
Positive offset of 08-2131 (time: 5:16, m?: false) (scrape: 144, official: 152): 8
Positive offset of 08-2155 (time: 5:53, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-2702 (time: 5:53, m?: false) (scrape: 162, official: 170): 8
Positive offset of 08-2392 (time: 5:42, m?: false) (scrape: 166, official: 174): 8
Positive offset of 08-2027 (time: 2:48, m?: false) (scrape: 161, official: 169): 8
Positive offset of 08-0625 (time: 2:34, m?: false) (scrape: 65, official: 73): 8
Positive offset of 08-2928 (time: 5:00, m?: false) (scrape: 97, official: 105): 8
Positive offset of 08-0872 (time: 4:19, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-3289 (time: 5:28, m?: false) (scrape: 105, official: 113): 8
Positive offset of 08-1405 (time: 2:32, m?: false) (scrape: 108, official: 116): 8
Positive offset of 08-0707 (time: 5:10, m?: false) (scrape: 167, official: 175): 8
Positive offset of 08-2451 (time: 5:39, m?: true) (scrape: 156, official: 164): 8
Positive offset of 08-0706 (time: 5:50, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-3059 (time: 4:29, m?: false) (scrape: 129, official: 137): 8
Positive offset of 08-0717 (time: 2:46, m?: false) (scrape: 86, official: 94): 8
Positive offset of 08-2387 (time: 5:51, m?: false) (scrape: 173, official: 181): 8
Positive offset of 08-2389 (time: 3:05, m?: false) (scrape: 36, official: 44): 8
Positive offset of 08-0122 (time: 5:52, m?: false) (scrape: 180, official: 188): 8
Positive offset of 08-2122 (time: 5:14, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-2857 (time: 5:56, m?: false) (scrape: 178, official: 186): 8
Positive offset of 08-3386 (time: 5:41, m?: false) (scrape: 128, official: 136): 8
Positive offset of 08-2845 (time: 24:44, m?: false) (scrape: 53, official: 61): 8
Positive offset of 08-2860 (time: 5:50, m?: false) (scrape: 83, official: 91): 8
Positive offset of 08-0091 (time: 5:54, m?: false) (scrape: 125, official: 133): 8
Positive offset of 08-3058 (time: 5:24, m?: false) (scrape: 147, official: 155): 8
Positive offset of 08-1552 (time: 6:05, m?: false) (scrape: 176, official: 184): 8
Positive offset of 08-3359 (time: 1:54, m?: false) (scrape: 15, official: 23): 8
Negative offset of 08-2005 (time: 5:26, m?: false) (scrape: 200, official: 194): -6
Positive offset of 08-2962 (time: 5:59, m?: false) (scrape: 154, official: 182): 28
Positive offset of 08-2004 (time: 5:58, m?: false) (scrape: 182, official: 200): 18
Positive offset of 08-3210 (time: 5:37, m?: false) (scrape: 148, official: 153): 5
Negative offset of 08-0065 (time: 4:39, m?: false) (scrape: 200, official: 184): -16
Positive offset of 08-2957 (time: 6:13, m?: true) (scrape: 146, official: 191): 45
Negative offset of 08-2960 (time: 5:59, m?: false) (scrape: 183, official: 162): -21
Positive offset of 08-1718 (time: 6:02, m?: false) (scrape: 192, official: 200): 8
Positive offset of 08-0066 (time: 5:39, m?: false) (scrape: 166, official: 200): 34
Positive offset of 08-1715 (time: 5:35, m?: false) (scrape: 192, official: 200): 8
Negative offset of 08-2006 (time: 5:43, m?: false) (scrape: 177, official: 173): -4
Positive offset of 08-1482 (time: 6:01, m?: false) (scrape: 192, official: 200): 8
Positive offset of 08-0518 (time: 6:07, m?: false) (scrape: 162, official: 165): 3
Positive offset of 08-1717 (time: 5:38, m?: false) (scrape: 192, official: 200): 8
Positive offset of 08-2344 (time: 5:56, m?: false) (scrape: 166, official: 174): 8
Positive offset of 08-1716 (time: 5:29, m?: false) (scrape: 192, official: 200): 8
Positive offset of 08-2969 (time: 6:02, m?: false) (scrape: 183, official: 191): 8
Negative offset of 08-0612 (time: 24:19, m?: false) (scrape: 200, official: 166): -34
Positive offset of 08-2502 (time: 5:40, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-0551 (time: 5:59, m?: true) (scrape: 168, official: 176): 8
Positive offset of 08-2863 (time: 6:03, m?: false) (scrape: 81, official: 89): 8
Positive offset of 08-0418 (time: 6:50, m?: false) (scrape: 111, official: 119): 8
Positive offset of 08-1388 (time: 5:46, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-0869 (time: 5:59, m?: false) (scrape: 117, official: 125): 8
Positive offset of 08-2332 (time: 5:50, m?: false) (scrape: 181, official: 189): 8
Positive offset of 08-0642 (time: 5:34, m?: false) (scrape: 145, official: 153): 8
Positive offset of 08-0643 (time: 5:36, m?: false) (scrape: 153, official: 161): 8
Positive offset of 08-2401 (time: 5:44, m?: false) (scrape: 88, official: 96): 8
Positive offset of 08-2404 (time: 5:46, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-1390 (time: 5:47, m?: false) (scrape: 161, official: 169): 8
Positive offset of 08-1346 (time: 6:04, m?: false) (scrape: 64, official: 72): 8
Positive offset of 08-0511 (time: 5:37, m?: false) (scrape: 152, official: 160): 8
Positive offset of 08-0202 (time: 5:55, m?: false) (scrape: 65, official: 73): 8
Positive offset of 08-2340 (time: 3:58, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-2794 (time: 5:31, m?: false) (scrape: 134, official: 142): 8
Positive offset of 08-2734 (time: 4:54, m?: false) (scrape: 127, official: 135): 8
Positive offset of 08-2405 (time: 5:24, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-0233 (time: 5:44, m?: false) (scrape: 166, official: 179): 13
Positive offset of 08-1492 (time: 5:27, m?: false) (scrape: 113, official: 121): 8
Positive offset of 08-1540 (time: 4:25, m?: false) (scrape: 145, official: 153): 8
Positive offset of 08-0416 (time: 5:40, m?: false) (scrape: 76, official: 84): 8
Positive offset of 08-1461 (time: 6:02, m?: false) (scrape: 121, official: 129): 8
Positive offset of 08-0512 (time: 5:30, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-1389 (time: 5:38, m?: false) (scrape: 145, official: 153): 8
Positive offset of 08-2796 (time: 5:33, m?: false) (scrape: 156, official: 169): 13
Positive offset of 08-0064 (time: 3:47, m?: false) (scrape: 184, official: 200): 16
Positive offset of 08-0880 (time: 6:04, m?: false) (scrape: 165, official: 173): 8
Negative offset of 08-2325 (time: 5:52, m?: true) (scrape: 143, official: 111): -32
Positive offset of 08-2335 (time: 5:54, m?: false) (scrape: 145, official: 153): 8
Positive offset of 08-0415 (time: 5:51, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-2406 (time: 5:42, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-2910 (time: 5:58, m?: false) (scrape: 178, official: 186): 8
Positive offset of 08-2076 (time: 5:44, m?: false) (scrape: 166, official: 174): 8
Positive offset of 08-2912 (time: 5:48, m?: false) (scrape: 137, official: 145): 8
Positive offset of 08-1937 (time: 5:45, m?: false) (scrape: 120, official: 128): 8
Positive offset of 08-2911 (time: 5:54, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-2793 (time: 5:36, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-3272 (time: 6:20, m?: false) (scrape: 69, official: 77): 8
Positive offset of 08-0531 (time: 5:11, m?: false) (scrape: 172, official: 180): 8
Positive offset of 08-0532 (time: 5:31, m?: false) (scrape: 172, official: 180): 8
Positive offset of 08-1633 (time: 5:28, m?: false) (scrape: 133, official: 141): 8
Positive offset of 08-3253 (time: 5:27, m?: false) (scrape: 83, official: 91): 8
Positive offset of 08-1348 (time: 5:03, m?: false) (scrape: 161, official: 169): 8
Positive offset of 08-0950 (time: 5:44, m?: false) (scrape: 139, official: 147): 8
Positive offset of 08-1721 (time: 5:44, m?: false) (scrape: 130, official: 138): 8
Negative offset of 08-1942 (time: 5:47, m?: true) (scrape: 153, official: 121): -32
Negative offset of 08-0256 (time: 4:16, m?: true) (scrape: 133, official: 101): -32
Positive offset of 08-2678 (time: 3:49, m?: false) (scrape: 109, official: 117): 8
Positive offset of 08-0987 (time: 5:58, m?: false) (scrape: 128, official: 136): 8
Positive offset of 08-2487 (time: 6:05, m?: false) (scrape: 135, official: 143): 8
Positive offset of 08-2200 (time: 3:13, m?: false) (scrape: 122, official: 130): 8
Positive offset of 08-2982 (time: 3:41, m?: false) (scrape: 122, official: 130): 8
Positive offset of 08-1587 (time: 5:55, m?: false) (scrape: 125, official: 133): 8
Positive offset of 08-2841 (time: 5:21, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-0321 (time: 5:50, m?: false) (scrape: 155, official: 163): 8
Positive offset of 08-0943 (time: 5:47, m?: false) (scrape: 157, official: 170): 13
Positive offset of 08-0039 (time: 5:51, m?: false) (scrape: 174, official: 187): 13
Positive offset of 08-1570 (time: 5:33, m?: false) (scrape: 120, official: 128): 8
Negative offset of 08-1498 (time: 5:46, m?: false) (scrape: 146, official: 134): -12
Positive offset of 08-2579 (time: 3:39, m?: false) (scrape: 166, official: 174): 8
Positive offset of 08-1728 (time: 6:00, m?: false) (scrape: 161, official: 169): 8
Positive offset of 08-0042 (time: 5:43, m?: false) (scrape: 126, official: 134): 8
Positive offset of 08-3036 (time: 5:53, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-2094 (time: 5:44, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-1037 (time: 6:02, m?: false) (scrape: 161, official: 169): 8
Positive offset of 08-0255 (time: 5:51, m?: false) (scrape: 152, official: 160): 8
Positive offset of 08-1311 (time: 22:56, m?: false) (scrape: 165, official: 173): 8
Positive offset of 08-1036 (time: 6:02, m?: false) (scrape: 147, official: 155): 8
Positive offset of 08-1084 (time: 5:45, m?: false) (scrape: 148, official: 156): 8
Positive offset of 08-2593 (time: 5:18, m?: false) (scrape: 171, official: 179): 8
Positive offset of 08-1727 (time: 5:59, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-1593 (time: 5:41, m?: false) (scrape: 141, official: 149): 8
Negative offset of 08-1500 (time: 6:00, m?: false) (scrape: 155, official: 143): -12
Positive offset of 08-1278 (time: 5:33, m?: false) (scrape: 166, official: 174): 8
Positive offset of 08-2842 (time: 4:59, m?: false) (scrape: 160, official: 168): 8
Positive offset of 08-2147 (time: 5:58, m?: false) (scrape: 178, official: 186): 8
Positive offset of 08-0482 (time: 4:16, m?: false) (scrape: 122, official: 130): 8
Positive offset of 08-0139 (time: 5:50, m?: false) (scrape: 139, official: 147): 8
Positive offset of 08-3215 (time: 26:41, m?: false) (scrape: 141, official: 149): 8
Positive offset of 08-0320 (time: 5:45, m?: false) (scrape: 154, official: 162): 8
Positive offset of 08-1939 (time: 5:47, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-0751 (time: 5:52, m?: false) (scrape: 153, official: 161): 8
Positive offset of 08-0319 (time: 5:38, m?: false) (scrape: 178, official: 186): 8
Positive offset of 08-0750 (time: 5:51, m?: false) (scrape: 162, official: 170): 8
Positive offset of 08-2642 (time: 5:52, m?: false) (scrape: 178, official: 186): 8
Positive offset of 08-1678 (time: 5:29, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-0963 (time: 5:33, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-3344 (time: 5:23, m?: false) (scrape: 121, official: 129): 8
Positive offset of 08-1685 (time: 5:23, m?: false) (scrape: 172, official: 180): 8
Positive offset of 08-2741 (time: 4:56, m?: false) (scrape: 140, official: 148): 8
Positive offset of 08-3357 (time: 2:36, m?: false) (scrape: 158, official: 166): 8
Positive offset of 08-0774 (time: 5:42, m?: false) (scrape: 162, official: 170): 8
Positive offset of 08-1734 (time: 5:34, m?: false) (scrape: 162, official: 170): 8
Positive offset of 08-1745 (time: 5:58, m?: false) (scrape: 150, official: 158): 8
Positive offset of 08-2682 (time: 5:57, m?: false) (scrape: 178, official: 186): 8
Positive offset of 08-1679 (time: 5:28, m?: false) (scrape: 145, official: 153): 8
Positive offset of 08-0740 (time: 5:51, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-0472 (time: 6:02, m?: false) (scrape: 141, official: 149): 8
Positive offset of 08-0741 (time: 5:48, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-1421 (time: 5:48, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-2095 (time: 5:34, m?: false) (scrape: 96, official: 104): 8
Positive offset of 08-2905 (time: 4:27, m?: false) (scrape: 121, official: 129): 8
Positive offset of 08-1658 (time: 5:55, m?: false) (scrape: 145, official: 153): 8
Positive offset of 08-3084 (time: 5:53, m?: false) (scrape: 148, official: 156): 8
Positive offset of 08-3085 (time: 6:01, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-1671 (time: 5:53, m?: false) (scrape: 154, official: 162): 8
Positive offset of 08-1499 (time: 5:49, m?: false) (scrape: 153, official: 161): 8
Positive offset of 08-2948 (time: 6:02, m?: false) (scrape: 141, official: 149): 8
Positive offset of 08-0809 (time: 5:29, m?: false) (scrape: 159, official: 167): 8
Positive offset of 08-2134 (time: 5:41, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-1672 (time: 4:43, m?: false) (scrape: 69, official: 77): 8
Positive offset of 08-1875 (time: 5:54, m?: false) (scrape: 156, official: 164): 8
Positive offset of 08-1649 (time: 5:31, m?: false) (scrape: 112, official: 120): 8
Positive offset of 08-3252 (time: 6:02, m?: false) (scrape: 115, official: 123): 8
Positive offset of 08-2952 (time: 11:42, m?: false) (scrape: 139, official: 147): 8
Positive offset of 08-1073 (time: 5:50, m?: false) (scrape: 168, official: 176): 8
Positive offset of 08-0102 (time: 5:40, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-1070 (time: 5:44, m?: false) (scrape: 132, official: 140): 8
Positive offset of 08-3328 (time: 6:06, m?: false) (scrape: 151, official: 159): 8
Positive offset of 08-0506 (time: 5:40, m?: false) (scrape: 140, official: 148): 8
Positive offset of 08-2323 (time: 5:50, m?: false) (scrape: 72, official: 80): 8
Positive offset of 08-0916 (time: 5:55, m?: false) (scrape: 169, official: 177): 8
Positive offset of 08-2314 (time: 5:17, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-0895 (time: 5:57, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-1817 (time: 4:58, m?: false) (scrape: 112, official: 120): 8
Positive offset of 08-1069 (time: 5:41, m?: false) (scrape: 160, official: 168): 8
Positive offset of 08-0402 (time: 4:16, m?: false) (scrape: 86, official: 94): 8
Negative offset of 08-0373 (time: 6:01, m?: false) (scrape: 156, official: 152): -4
Positive offset of 08-2517 (time: 5:53, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-1881 (time: 6:03, m?: false) (scrape: 131, official: 139): 8
Positive offset of 08-2424 (time: 5:26, m?: false) (scrape: 88, official: 96): 8
Positive offset of 08-1647 (time: 5:27, m?: false) (scrape: 119, official: 127): 8
Positive offset of 08-1756 (time: 5:50, m?: false) (scrape: 132, official: 140): 8
Positive offset of 08-1175 (time: 5:04, m?: false) (scrape: 161, official: 169): 8
Positive offset of 08-2492 (time: 3:05, m?: false) (scrape: 124, official: 132): 8
Positive offset of 08-0270 (time: 5:52, m?: false) (scrape: 182, official: 190): 8
Positive offset of 08-3257 (time: 5:56, m?: false) (scrape: 133, official: 141): 8
Positive offset of 08-0041 (time: 5:19, m?: false) (scrape: 135, official: 143): 8
Positive offset of 08-0491 (time: 5:33, m?: false) (scrape: 186, official: 194): 8
Positive offset of 08-1987 (time: 5:18, m?: false) (scrape: 91, official: 99): 8
Positive offset of 08-0400 (time: 3:46, m?: false) (scrape: 89, official: 97): 8
Positive offset of 08-3048 (time: 5:42, m?: false) (scrape: 158, official: 166): 8
Positive offset of 08-2494 (time: 3:40, m?: false) (scrape: 148, official: 161): 13
Positive offset of 08-2493 (time: 3:47, m?: false) (scrape: 119, official: 127): 8
Positive offset of 08-1986 (time: 5:49, m?: false) (scrape: 168, official: 176): 8
Positive offset of 08-1533 (time: 5:44, m?: false) (scrape: 135, official: 148): 13
Negative offset of 08-1463 (time: 6:09, m?: true) (scrape: 151, official: 134): -17
Positive offset of 08-0154 (time: 4:57, m?: false) (scrape: 47, official: 55): 8
Positive offset of 08-2491 (time: 3:37, m?: false) (scrape: 92, official: 100): 8
Positive offset of 08-0802 (time: 5:48, m?: false) (scrape: 164, official: 169): 5
Positive offset of 08-2885 (time: 5:50, m?: false) (scrape: 162, official: 170): 8
Positive offset of 08-3256 (time: 6:07, m?: true) (scrape: 136, official: 144): 8
Positive offset of 08-1982 (time: 4:08, m?: false) (scrape: 179, official: 187): 8
Positive offset of 08-0423 (time: 6:02, m?: false) (scrape: 121, official: 134): 13
Positive offset of 08-0773 (time: 5:28, m?: false) (scrape: 169, official: 177): 8
Positive offset of 08-0153 (time: 5:47, m?: false) (scrape: 178, official: 186): 8
Positive offset of 08-2207 (time: 5:26, m?: false) (scrape: 109, official: 117): 8
Positive offset of 08-3312 (time: 3:44, m?: false) (scrape: 144, official: 152): 8
Positive offset of 08-2817 (time: 5:25, m?: false) (scrape: 169, official: 177): 8
Positive offset of 08-0212 (time: 5:58, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-2792 (time: 6:00, m?: false) (scrape: 155, official: 163): 8
Positive offset of 08-1860 (time: 4:01, m?: false) (scrape: 94, official: 102): 8
Negative offset of 08-3412 (time: 4:53, m?: true) (scrape: 132, official: 120): -12
Positive offset of 08-2776 (time: 5:52, m?: false) (scrape: 178, official: 186): 8
Positive offset of 08-2128 (time: 5:57, m?: false) (scrape: 157, official: 165): 8
Positive offset of 08-0043 (time: 5:58, m?: false) (scrape: 161, official: 169): 8
Positive offset of 08-0875 (time: 6:03, m?: false) (scrape: 162, official: 170): 8
Positive offset of 08-0769 (time: 4:39, m?: true) (scrape: 156, official: 164): 8
Positive offset of 08-0277 (time: 5:30, m?: false) (scrape: 138, official: 146): 8
Positive offset of 08-0148 (time: 3:15, m?: false) (scrape: 109, official: 117): 8
Positive offset of 08-1410 (time: 3:42, m?: false) (scrape: 133, official: 141): 8
Positive offset of 08-0614 (time: 5:53, m?: false) (scrape: 181, official: 189): 8
Negative offset of 08-0274 (time: 6:09, m?: false) (scrape: 174, official: 140): -34
Positive offset of 08-2550 (time: 4:07, m?: false) (scrape: 32, official: 40): 8
Positive offset of 08-0616 (time: 5:52, m?: false) (scrape: 176, official: 184): 8
Positive offset of 08-0101 (time: 5:48, m?: false) (scrape: 142, official: 150): 8
Positive offset of 08-2448 (time: 3:38, m?: false) (scrape: 120, official: 128): 8
Positive offset of 08-0349 (time: 3:35, m?: false) (scrape: 120, official: 128): 8
Positive offset of 08-1083 (time: 5:30, m?: false) (scrape: 122, official: 130): 8
Positive offset of 08-3104 (time: 5:55, m?: false) (scrape: 133, official: 141): 8
Positive offset of 08-0276 (time: 6:00, m?: false) (scrape: 153, official: 161): 8
Positive offset of 08-3186 (time: 5:52, m?: false) (scrape: 148, official: 153): 5
Positive offset of 08-0792 (time: 6:20, m?: false) (scrape: 146, official: 154): 8
Positive offset of 08-3032 (time: 5:26, m?: false) (scrape: 138, official: 146): 8
Positive offset of 08-2975 (time: 5:38, m?: false) (scrape: 102, official: 115): 13
Positive offset of 08-3364 (time: 5:56, m?: false) (scrape: 157, official: 165): 8
Positive offset of 08-1538 (time: 6:20, m?: false) (scrape: 76, official: 84): 8
Positive offset of 08-0280 (time: 5:34, m?: false) (scrape: 130, official: 138): 8
Positive offset of 08-1908 (time: 5:18, m?: false) (scrape: 111, official: 119): 8
Positive offset of 08-0790 (time: 5:52, m?: false) (scrape: 94, official: 102): 8
Positive offset of 08-2970 (time: 5:55, m?: false) (scrape: 123, official: 131): 8
Positive offset of 08-1651 (time: 5:40, m?: false) (scrape: 141, official: 149): 8
Positive offset of 08-0615 (time: 5:16, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-0504 (time: 5:20, m?: false) (scrape: 143, official: 156): 13
Positive offset of 08-0595 (time: 5:02, m?: false) (scrape: 135, official: 143): 8
Negative offset of 08-2684 (time: 5:52, m?: false) (scrape: 162, official: 149): -13
Positive offset of 08-1909 (time: 5:15, m?: false) (scrape: 111, official: 119): 8
Positive offset of 08-0596 (time: 5:36, m?: false) (scrape: 153, official: 161): 8
Positive offset of 08-1625 (time: 4:36, m?: false) (scrape: 68, official: 76): 8
Positive offset of 08-0486 (time: 5:03, m?: false) (scrape: 55, official: 63): 8
Positive offset of 08-3082 (time: 5:54, m?: false) (scrape: 143, official: 151): 8
Positive offset of 08-2689 (time: 15:40, m?: false) (scrape: 141, official: 170): 29
Positive offset of 08-2265 (time: 5:40, m?: false) (scrape: 169, official: 177): 8
Positive offset of 08-2564 (time: 5:43, m?: false) (scrape: 166, official: 174): 8
Positive offset of 08-1905 (time: 5:53, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-0558 (time: 5:19, m?: false) (scrape: 162, official: 170): 8
Negative offset of 08-2228 (time: 5:13, m?: false) (scrape: 192, official: 163): -29
Positive offset of 08-2816 (time: 5:29, m?: false) (scrape: 84, official: 92): 8
Positive offset of 08-2633 (time: 5:49, m?: false) (scrape: 143, official: 151): 8
Positive offset of 08-1306 (time: 5:37, m?: false) (scrape: 100, official: 108): 8
Positive offset of 08-1481 (time: 5:41, m?: false) (scrape: 76, official: 84): 8
Positive offset of 08-1907 (time: 4:52, m?: false) (scrape: 111, official: 119): 8
Positive offset of 08-2283 (time: 5:06, m?: false) (scrape: 69, official: 77): 8
Positive offset of 08-2423 (time: 6:00, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-2417 (time: 5:56, m?: false) (scrape: 164, official: 172): 8
Positive offset of 08-0281 (time: 5:36, m?: false) (scrape: 162, official: 170): 8
Positive offset of 08-3423 (time: 5:51, m?: false) (scrape: 175, official: 183): 8
Positive offset of 08-1165 (time: 5:55, m?: false) (scrape: 114, official: 122): 8
Positive offset of 08-3065 (time: 5:22, m?: false) (scrape: 127, official: 135): 8
Positive offset of 08-1689 (time: 5:31, m?: false) (scrape: 105, official: 113): 8
Positive offset of 08-3128 (time: 5:17, m?: false) (scrape: 89, official: 97): 8
Positive offset of 08-0929 (time: 5:59, m?: false) (scrape: 137, official: 145): 8
Positive offset of 08-0993 (time: 5:35, m?: false) (scrape: 99, official: 107): 8
Positive offset of 08-0928 (time: 5:59, m?: false) (scrape: 128, official: 136): 8
Positive offset of 08-2632 (time: 5:03, m?: false) (scrape: 126, official: 134): 8
Positive offset of 08-0487 (time: 4:12, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-0617 (time: 6:01, m?: false) (scrape: 170, official: 178): 8
Positive offset of 08-0316 (time: 4:22, m?: false) (scrape: 162, official: 170): 8
Positive offset of 08-3126 (time: 5:08, m?: false) (scrape: 42, official: 50): 8
Positive offset of 08-0936 (time: 10:47, m?: false) (scrape: 154, official: 162): 8
Positive offset of 08-3269 (time: 5:30, m?: false) (scrape: 135, official: 143): 8
Negative offset of 08-3376 (time: 2:57, m?: true) (scrape: 76, official: 64): -12
Positive offset of 08-2264 (time: 5:30, m?: false) (scrape: 148, official: 156): 8
Positive offset of 08-3125 (time: 4:49, m?: false) (scrape: 55, official: 63): 8
Positive offset of 08-1990 (time: 5:56, m?: false) (scrape: 134, official: 142): 8
Positive offset of 08-3028 (time: 25:12, m?: false) (scrape: 133, official: 141): 8
Positive offset of 08-3271 (time: 5:11, m?: false) (scrape: 68, official: 76): 8
Positive offset of 08-1308 (time: 4:34, m?: false) (scrape: 74, official: 82): 8
Positive offset of 08-2287 (time: 6:01, m?: false) (scrape: 186, official: 194): 8
Negative offset of 08-2191 (time: 3:12, m?: false) (scrape: 163, official: 131): -32
Positive offset of 08-2193 (time: 3:12, m?: false) (scrape: 163, official: 171): 8
Positive offset of 08-1851 (time: 5:50, m?: false) (scrape: 118, official: 126): 8
